"","acct_id_code","merchant_code","score","offer"
"756",3304,"M3868",0.06,"No"
"757",3541,"M1008",0,"No"
"758",3541,"M1707",0,"No"
"759",3541,"M1883",0,"No"
"760",3541,"M2168",0.52,"Yes"
"761",3541,"M2203",0,"No"
"762",3541,"M2493",0,"No"
"763",3541,"M3123",0.38,"Yes"
"764",3541,"M3126",0.03,"No"
"765",3541,"M3172",0.11,"Yes"
"766",3541,"M3342",0.04,"No"
"767",3541,"M3437",0.04,"No"
"768",3541,"M3456",0.18,"Yes"
"769",3541,"M382",0.06,"No"
"770",3541,"M3868",0.07,"Yes"
"771",3567,"M1008",0,"No"
"772",3567,"M1707",0,"No"
"773",3567,"M1883",0,"No"
"774",3567,"M2168",0.61,"Yes"
"775",3567,"M2203",0,"No"
"776",3567,"M2493",0,"No"
"777",3567,"M3123",0.02,"No"
"778",3567,"M3126",0,"No"
"779",3567,"M3172",0.59,"Yes"
"780",3567,"M3342",0.03,"No"
"781",3567,"M3437",0.04,"No"
"782",3567,"M3456",0.61,"Yes"
"783",3567,"M382",0.12,"Yes"
"784",3567,"M3868",0.07,"Yes"
"785",3601,"M1008",0,"No"
"786",3601,"M1707",0.01,"No"
"787",3601,"M1883",0.01,"No"
"788",3601,"M2168",0.14,"Yes"
"789",3601,"M2203",0,"No"
"790",3601,"M2493",0.01,"No"
"791",3601,"M3123",0.06,"No"
"792",3601,"M3126",0,"No"
"793",3601,"M3172",0.37,"Yes"
"794",3601,"M3342",0.04,"No"
"795",3601,"M3437",0.35,"Yes"
"796",3601,"M3456",0.08,"Yes"
"797",3601,"M382",0.06,"No"
"798",3601,"M3868",0.16,"Yes"
"799",3698,"M1008",0,"No"
"800",3698,"M1707",0,"No"
"801",3698,"M1883",0,"No"
"802",3698,"M2168",0.12,"Yes"
"803",3698,"M2203",0,"No"
"804",3698,"M2493",0,"No"
"805",3698,"M3123",0.04,"No"
"806",3698,"M3126",0,"No"
"807",3698,"M3172",0.24,"Yes"
"808",3698,"M3342",0.31,"Yes"
"809",3698,"M3437",0.03,"No"
"810",3698,"M3456",0.23,"Yes"
"811",3698,"M382",0,"No"
"812",3698,"M3868",0.2,"Yes"
"813",3751,"M1008",0.01,"No"
"814",3751,"M1707",0,"No"
"815",3751,"M1883",0.15,"No"
"816",3751,"M2168",0.5,"Yes"
"817",3751,"M2203",0.03,"No"
"818",3751,"M2493",0,"No"
"819",3751,"M3123",0.01,"No"
"820",3751,"M3126",0,"No"
"821",3751,"M3172",0.82,"Yes"
"822",3751,"M3342",0.18,"Yes"
"823",3751,"M3437",0.18,"Yes"
"824",3751,"M3456",0.76,"Yes"
"825",3751,"M382",0.11,"No"
"826",3751,"M3868",0.08,"No"
"827",3802,"M1008",0.04,"No"
"828",3802,"M1707",0,"No"
"829",3802,"M1883",0,"No"
"830",3802,"M2168",0.71,"Yes"
"831",3802,"M2203",0.01,"No"
"832",3802,"M2493",0,"No"
"833",3802,"M3123",0.26,"No"
"834",3802,"M3126",0,"No"
"835",3802,"M3172",0.4,"Yes"
"836",3802,"M3342",0.04,"No"
"837",3802,"M3437",0.61,"Yes"
"838",3802,"M3456",0.48,"Yes"
"839",3802,"M382",0.73,"Yes"
"840",3802,"M3868",0.09,"No"
"841",3819,"M1008",0,"No"
"842",3819,"M1707",0,"No"
"843",3819,"M1883",0,"No"
"844",3819,"M2168",0.07,"Yes"
"845",3819,"M2203",0,"No"
"846",3819,"M2493",0.01,"No"
"847",3819,"M3123",0.03,"Yes"
"848",3819,"M3126",0,"No"
"849",3819,"M3172",0.17,"Yes"
"850",3819,"M3342",0.03,"No"
"851",3819,"M3437",0.01,"No"
"852",3819,"M3456",0.03,"Yes"
"853",3819,"M382",0.01,"No"
"854",3819,"M3868",0.17,"Yes"
"855",3966,"M1008",0,"No"
"856",3966,"M1707",0.02,"No"
"857",3966,"M1883",0,"No"
"858",3966,"M2168",0.79,"Yes"
"859",3966,"M2203",0,"No"
"860",3966,"M2493",0,"No"
"861",3966,"M3123",0.03,"No"
"862",3966,"M3126",0,"No"
"863",3966,"M3172",0.44,"Yes"
"864",3966,"M3342",0.46,"Yes"
"865",3966,"M3437",0.03,"No"
"866",3966,"M3456",0.51,"Yes"
"867",3966,"M382",0.03,"No"
"868",3966,"M3868",0.45,"Yes"
"869",3991,"M1008",0.05,"No"
"870",3991,"M1707",0,"No"
"871",3991,"M1883",0.03,"No"
"872",3991,"M2168",0.28,"Yes"
"873",3991,"M2203",0,"No"
"874",3991,"M2493",0,"No"
"875",3991,"M3123",0.11,"No"
"876",3991,"M3126",0.03,"No"
"877",3991,"M3172",0.45,"Yes"
"878",3991,"M3342",0.58,"Yes"
"879",3991,"M3437",0.34,"Yes"
"880",3991,"M3456",0.46,"Yes"
"881",3991,"M382",0.14,"No"
"882",3991,"M3868",0.02,"No"
"883",3999,"M1008",0.02,"No"
"884",3999,"M1707",0.14,"No"
"885",3999,"M1883",0.01,"No"
"886",3999,"M2168",0.75,"Yes"
"887",3999,"M2203",0,"No"
"888",3999,"M2493",0,"No"
"889",3999,"M3123",0.16,"No"
"890",3999,"M3126",0,"No"
"891",3999,"M3172",0.19,"No"
"892",3999,"M3342",0.42,"Yes"
"893",3999,"M3437",0.24,"No"
"894",3999,"M3456",0.43,"Yes"
"895",3999,"M382",0.5,"Yes"
"896",3999,"M3868",0.55,"Yes"
"897",4009,"M1008",0.03,"No"
"898",4009,"M1707",0.01,"No"
"899",4009,"M1883",0,"No"
"900",4009,"M2168",0.27,"Yes"
"901",4009,"M2203",0.01,"No"
"902",4009,"M2493",0.04,"No"
"903",4009,"M3123",0.06,"No"
"904",4009,"M3126",0,"No"
"905",4009,"M3172",0.26,"Yes"
"906",4009,"M3342",0.43,"Yes"
"907",4009,"M3437",0.07,"No"
"908",4009,"M3456",0.22,"Yes"
"909",4009,"M382",0.12,"Yes"
"910",4009,"M3868",0.01,"No"
"911",4080,"M1008",0,"No"
"912",4080,"M1707",0.09,"No"
"913",4080,"M1883",0,"No"
"914",4080,"M2168",0.34,"Yes"
"915",4080,"M2203",0.01,"No"
"916",4080,"M2493",0,"No"
"917",4080,"M3123",0.03,"No"
"918",4080,"M3126",0,"No"
"919",4080,"M3172",0.24,"Yes"
"920",4080,"M3342",0.11,"Yes"
"921",4080,"M3437",0.03,"No"
"922",4080,"M3456",0.14,"Yes"
"923",4080,"M382",0.02,"No"
"924",4080,"M3868",0.09,"Yes"
"925",4088,"M1008",0.05,"No"
"926",4088,"M1707",0,"No"
"927",4088,"M1883",0.03,"No"
"928",4088,"M2168",0.71,"Yes"
"929",4088,"M2203",0,"No"
"930",4088,"M2493",0,"No"
"931",4088,"M3123",0.04,"No"
"932",4088,"M3126",0.02,"No"
"933",4088,"M3172",0.61,"Yes"
"934",4088,"M3342",0.07,"No"
"935",4088,"M3437",0.61,"Yes"
"936",4088,"M3456",0.94,"Yes"
"937",4088,"M382",0.63,"Yes"
"938",4088,"M3868",0.02,"No"
"939",4109,"M1008",0,"No"
"940",4109,"M1707",0.02,"No"
"941",4109,"M1883",0.01,"No"
"942",4109,"M2168",0.08,"Yes"
"943",4109,"M2203",0.01,"No"
"944",4109,"M2493",0.02,"No"
"945",4109,"M3123",0.02,"No"
"946",4109,"M3126",0,"No"
"947",4109,"M3172",0.5,"Yes"
"948",4109,"M3342",0.08,"Yes"
"949",4109,"M3437",0,"No"
"950",4109,"M3456",0.06,"Yes"
"951",4109,"M382",0.04,"No"
"952",4109,"M3868",0.33,"Yes"
"953",4178,"M1008",0.01,"No"
"954",4178,"M1707",0,"No"
"955",4178,"M1883",0,"No"
"956",4178,"M2168",0.11,"Yes"
"957",4178,"M2203",0.01,"No"
"958",4178,"M2493",0,"No"
"959",4178,"M3123",0.31,"Yes"
"960",4178,"M3126",0,"No"
"961",4178,"M3172",0.57,"Yes"
"962",4178,"M3342",0.05,"No"
"963",4178,"M3437",0.02,"No"
"964",4178,"M3456",0.47,"Yes"
"965",4178,"M382",0.1,"No"
"966",4178,"M3868",0.13,"Yes"
"967",4189,"M1008",0.03,"No"
"968",4189,"M1707",0,"No"
"969",4189,"M1883",0.01,"No"
"970",4189,"M2168",0.19,"Yes"
"971",4189,"M2203",0,"No"
"972",4189,"M2493",0,"No"
"973",4189,"M3123",0.03,"No"
"974",4189,"M3126",0,"No"
"975",4189,"M3172",0.53,"Yes"
"976",4189,"M3342",0.14,"Yes"
"977",4189,"M3437",0.21,"Yes"
"978",4189,"M3456",0.13,"No"
"979",4189,"M382",0.13,"No"
"980",4189,"M3868",0.6,"Yes"
"981",4226,"M1008",0,"No"
"982",4226,"M1707",0,"No"
"983",4226,"M1883",0,"No"
"984",4226,"M2168",0.12,"Yes"
"985",4226,"M2203",0,"No"
"986",4226,"M2493",0.01,"No"
"987",4226,"M3123",0.06,"Yes"
"988",4226,"M3126",0,"No"
"989",4226,"M3172",0.15,"Yes"
"990",4226,"M3342",0.15,"Yes"
"991",4226,"M3437",0,"No"
"992",4226,"M3456",0.06,"Yes"
"993",4226,"M382",0,"No"
"994",4226,"M3868",0.02,"No"
"995",4243,"M1008",0.04,"No"
"996",4243,"M1707",0,"No"
"997",4243,"M1883",0,"No"
"998",4243,"M2168",0.54,"Yes"
"999",4243,"M2203",0,"No"
"1000",4243,"M2493",0,"No"
"1001",4243,"M3123",0.12,"Yes"
"1002",4243,"M3126",0,"No"
"1003",4243,"M3172",0.35,"Yes"
"1004",4243,"M3342",0.03,"No"
"1005",4243,"M3437",0.07,"No"
"1006",4243,"M3456",0.25,"Yes"
"1007",4243,"M382",0.14,"Yes"
"1008",4243,"M3868",0.02,"No"
"1009",4255,"M1008",0,"No"
"1010",4255,"M1707",0,"No"
"1011",4255,"M1883",0,"No"
"1012",4255,"M2168",0.2,"Yes"
"1013",4255,"M2203",0,"No"
"1014",4255,"M2493",0,"No"
"1015",4255,"M3123",0.1,"Yes"
"1016",4255,"M3126",0.01,"No"
"1017",4255,"M3172",0.09,"Yes"
"1018",4255,"M3342",0.16,"Yes"
"1019",4255,"M3437",0.09,"No"
"1020",4255,"M3456",0.13,"Yes"
"1021",4255,"M382",0.03,"No"
"1022",4255,"M3868",0.03,"No"
"1023",4305,"M1008",0.01,"No"
"1024",4305,"M1707",0,"No"
"1025",4305,"M1883",0.03,"No"
"1026",4305,"M2168",0.31,"Yes"
"1027",4305,"M2203",0,"No"
"1028",4305,"M2493",0,"No"
"1029",4305,"M3123",0.29,"Yes"
"1030",4305,"M3126",0.02,"No"
"1031",4305,"M3172",0.8,"Yes"
"1032",4305,"M3342",0.06,"No"
"1033",4305,"M3437",0.19,"No"
"1034",4305,"M3456",0.25,"Yes"
"1035",4305,"M382",0.32,"Yes"
"1036",4305,"M3868",0.08,"No"
"1037",4368,"M1008",0.08,"No"
"1038",4368,"M1707",0,"No"
"1039",4368,"M1883",0,"No"
"1040",4368,"M2168",0.62,"Yes"
"1041",4368,"M2203",0,"No"
"1042",4368,"M2493",0,"No"
"1043",4368,"M3123",0.26,"Yes"
"1044",4368,"M3126",0,"No"
"1045",4368,"M3172",0.09,"No"
"1046",4368,"M3342",0.13,"No"
"1047",4368,"M3437",0.16,"Yes"
"1048",4368,"M3456",0.16,"Yes"
"1049",4368,"M382",0.21,"Yes"
"1050",4368,"M3868",0.05,"No"
"1051",4371,"M1008",0.01,"No"
"1052",4371,"M1707",0,"No"
"1053",4371,"M1883",0,"No"
"1054",4371,"M2168",0.27,"Yes"
"1055",4371,"M2203",0,"No"
"1056",4371,"M2493",0.01,"No"
"1057",4371,"M3123",0.08,"No"
"1058",4371,"M3126",0.03,"No"
"1059",4371,"M3172",0.09,"Yes"
"1060",4371,"M3342",0,"No"
"1061",4371,"M3437",0.41,"Yes"
"1062",4371,"M3456",0.17,"Yes"
"1063",4371,"M382",0.21,"Yes"
"1064",4371,"M3868",0.05,"No"
"1065",4384,"M1008",0,"No"
"1066",4384,"M1707",0,"No"
"1067",4384,"M1883",0,"No"
"1068",4384,"M2168",0.03,"Yes"
"1069",4384,"M2203",0,"No"
"1070",4384,"M2493",0,"No"
"1071",4384,"M3123",0.01,"No"
"1072",4384,"M3126",0,"No"
"1073",4384,"M3172",0.48,"Yes"
"1074",4384,"M3342",0.38,"Yes"
"1075",4384,"M3437",0.01,"No"
"1076",4384,"M3456",0.02,"No"
"1077",4384,"M382",0.08,"Yes"
"1078",4384,"M3868",0.2,"Yes"
"1079",4442,"M1008",0,"No"
"1080",4442,"M1707",0.01,"No"
"1081",4442,"M1883",0,"No"
"1082",4442,"M2168",0.36,"Yes"
"1083",4442,"M2203",0,"No"
"1084",4442,"M2493",0,"No"
"1085",4442,"M3123",0.04,"Yes"
"1086",4442,"M3126",0,"No"
"1087",4442,"M3172",0.22,"Yes"
"1088",4442,"M3342",0.05,"Yes"
"1089",4442,"M3437",0.01,"No"
"1090",4442,"M3456",0.24,"Yes"
"1091",4442,"M382",0.04,"No"
"1092",4442,"M3868",0.02,"No"
"1093",4481,"M1008",0,"No"
"1094",4481,"M1707",0,"No"
"1095",4481,"M1883",0,"No"
"1096",4481,"M2168",0.13,"Yes"
"1097",4481,"M2203",0,"No"
"1098",4481,"M2493",0.01,"No"
"1099",4481,"M3123",0.04,"No"
"1100",4481,"M3126",0,"No"
"1101",4481,"M3172",0.48,"Yes"
"1102",4481,"M3342",0.05,"Yes"
"1103",4481,"M3437",0.02,"No"
"1104",4481,"M3456",0.07,"Yes"
"1105",4481,"M382",0.02,"No"
"1106",4481,"M3868",0.21,"Yes"
"1107",4516,"M1008",0.01,"No"
"1108",4516,"M1707",0,"No"
"1109",4516,"M1883",0,"No"
"1110",4516,"M2168",0.07,"Yes"
"1111",4516,"M2203",0,"No"
"1112",4516,"M2493",0,"No"
"1113",4516,"M3123",0.01,"No"
"1114",4516,"M3126",0,"No"
"1115",4516,"M3172",0.15,"Yes"
"1116",4516,"M3342",0.12,"Yes"
"1117",4516,"M3437",0.04,"No"
"1118",4516,"M3456",0.12,"Yes"
"1119",4516,"M382",0.2,"Yes"
"1120",4516,"M3868",0.02,"No"
"1121",4534,"M1008",0,"No"
"1122",4534,"M1707",0,"No"
"1123",4534,"M1883",0,"No"
"1124",4534,"M2168",0.06,"Yes"
"1125",4534,"M2203",0.01,"No"
"1126",4534,"M2493",0,"No"
"1127",4534,"M3123",0.03,"No"
"1128",4534,"M3126",0.03,"No"
"1129",4534,"M3172",0.25,"Yes"
"1130",4534,"M3342",0.02,"No"
"1131",4534,"M3437",0.18,"Yes"
"1132",4534,"M3456",0.12,"Yes"
"1133",4534,"M382",0.03,"No"
"1134",4534,"M3868",0.15,"Yes"
"1135",4541,"M1008",0.01,"No"
"1136",4541,"M1707",0.01,"No"
"1137",4541,"M1883",0,"No"
"1138",4541,"M2168",0.79,"Yes"
"1139",4541,"M2203",0,"No"
"1140",4541,"M2493",0,"No"
"1141",4541,"M3123",0.13,"No"
"1142",4541,"M3126",0.11,"No"
"1143",4541,"M3172",0.63,"Yes"
"1144",4541,"M3342",0.48,"Yes"
"1145",4541,"M3437",0.26,"No"
"1146",4541,"M3456",0.6,"Yes"
"1147",4541,"M382",0.56,"Yes"
"1148",4541,"M3868",0.34,"No"
"1149",4550,"M1008",0.02,"No"
"1150",4550,"M1707",0,"No"
"1151",4550,"M1883",0,"No"
"1152",4550,"M2168",0.22,"Yes"
"1153",4550,"M2203",0,"No"
"1154",4550,"M2493",0,"No"
"1155",4550,"M3123",0.37,"Yes"
"1156",4550,"M3126",0,"No"
"1157",4550,"M3172",0.28,"Yes"
"1158",4550,"M3342",0.07,"No"
"1159",4550,"M3437",0.34,"Yes"
"1160",4550,"M3456",0.8,"Yes"
"1161",4550,"M382",0.21,"No"
"1162",4550,"M3868",0.02,"No"
"1163",4556,"M1008",0.09,"No"
"1164",4556,"M1707",0,"No"
"1165",4556,"M1883",0.02,"No"
"1166",4556,"M2168",0.21,"No"
"1167",4556,"M2203",0,"No"
"1168",4556,"M2493",0,"No"
"1169",4556,"M3123",0.24,"Yes"
"1170",4556,"M3126",0,"No"
"1171",4556,"M3172",0.25,"Yes"
"1172",4556,"M3342",0.12,"No"
"1173",4556,"M3437",0.21,"Yes"
"1174",4556,"M3456",0.27,"Yes"
"1175",4556,"M382",0.28,"Yes"
"1176",4556,"M3868",0.05,"No"
"1177",4578,"M1008",0,"No"
"1178",4578,"M1707",0,"No"
"1179",4578,"M1883",0,"No"
"1180",4578,"M2168",0.8,"Yes"
"1181",4578,"M2203",0,"No"
"1182",4578,"M2493",0,"No"
"1183",4578,"M3123",0.25,"Yes"
"1184",4578,"M3126",0,"No"
"1185",4578,"M3172",0.21,"Yes"
"1186",4578,"M3342",0.03,"No"
"1187",4578,"M3437",0.11,"No"
"1188",4578,"M3456",0.82,"Yes"
"1189",4578,"M382",0.12,"Yes"
"1190",4578,"M3868",0.03,"No"
"1191",4585,"M1008",0.02,"No"
"1192",4585,"M1707",0.11,"No"
"1193",4585,"M1883",0,"No"
"1194",4585,"M2168",0.73,"Yes"
"1195",4585,"M2203",0.01,"No"
"1196",4585,"M2493",0,"No"
"1197",4585,"M3123",0.03,"No"
"1198",4585,"M3126",0,"No"
"1199",4585,"M3172",0.25,"Yes"
"1200",4585,"M3342",0.34,"Yes"
"1201",4585,"M3437",0.11,"No"
"1202",4585,"M3456",0.59,"Yes"
"1203",4585,"M382",0.13,"No"
"1204",4585,"M3868",0.39,"Yes"
"1205",4590,"M1008",0.04,"No"
"1206",4590,"M1707",0,"No"
"1207",4590,"M1883",0,"No"
"1208",4590,"M2168",0.8,"Yes"
"1209",4590,"M2203",0,"No"
"1210",4590,"M2493",0,"No"
"1211",4590,"M3123",0.08,"No"
"1212",4590,"M3126",0,"No"
"1213",4590,"M3172",0.78,"Yes"
"1214",4590,"M3342",0.3,"Yes"
"1215",4590,"M3437",0.02,"No"
"1216",4590,"M3456",0.22,"Yes"
"1217",4590,"M382",0.1,"Yes"
"1218",4590,"M3868",0.07,"No"
"1219",4596,"M1008",0,"No"
"1220",4596,"M1707",0,"No"
"1221",4596,"M1883",0.01,"No"
"1222",4596,"M2168",0.24,"Yes"
"1223",4596,"M2203",0,"No"
"1224",4596,"M2493",0.01,"No"
"1225",4596,"M3123",0.04,"No"
"1226",4596,"M3126",0,"No"
"1227",4596,"M3172",0.2,"Yes"
"1228",4596,"M3342",0.26,"Yes"
"1229",4596,"M3437",0.07,"Yes"
"1230",4596,"M3456",0.07,"Yes"
"1231",4596,"M382",0.07,"No"
"1232",4596,"M3868",0.04,"No"
"1233",4625,"M1008",0,"No"
"1234",4625,"M1707",0,"No"
"1235",4625,"M1883",0,"No"
"1236",4625,"M2168",0.03,"Yes"
"1237",4625,"M2203",0,"No"
"1238",4625,"M2493",0.03,"Yes"
"1239",4625,"M3123",0.03,"Yes"
"1240",4625,"M3126",0,"No"
"1241",4625,"M3172",0.35,"Yes"
"1242",4625,"M3342",0,"No"
"1243",4625,"M3437",0,"No"
"1244",4625,"M3456",0.02,"No"
"1245",4625,"M382",0,"No"
"1246",4625,"M3868",0.1,"Yes"
"1247",4638,"M1008",0,"No"
"1248",4638,"M1707",0,"No"
"1249",4638,"M1883",0.01,"No"
"1250",4638,"M2168",0.07,"No"
"1251",4638,"M2203",0,"No"
"1252",4638,"M2493",0,"No"
"1253",4638,"M3123",0.09,"Yes"
"1254",4638,"M3126",0,"No"
"1255",4638,"M3172",0.56,"Yes"
"1256",4638,"M3342",0.07,"No"
"1257",4638,"M3437",0.09,"Yes"
"1258",4638,"M3456",0.44,"Yes"
"1259",4638,"M382",0.17,"Yes"
"1260",4638,"M3868",0.02,"No"
"1261",4646,"M1008",0.01,"No"
"1262",4646,"M1707",0.01,"No"
"1263",4646,"M1883",0,"No"
"1264",4646,"M2168",0.16,"Yes"
"1265",4646,"M2203",0.03,"No"
"1266",4646,"M2493",0,"No"
"1267",4646,"M3123",0.02,"No"
"1268",4646,"M3126",0.01,"No"
"1269",4646,"M3172",0.23,"Yes"
"1270",4646,"M3342",0.06,"Yes"
"1271",4646,"M3437",0.04,"No"
"1272",4646,"M3456",0.06,"Yes"
"1273",4646,"M382",0.34,"Yes"
"1274",4646,"M3868",0.04,"No"
"1275",4654,"M1008",0,"No"
"1276",4654,"M1707",0,"No"
"1277",4654,"M1883",0,"No"
"1278",4654,"M2168",0.22,"Yes"
"1279",4654,"M2203",0,"No"
"1280",4654,"M2493",0,"No"
"1281",4654,"M3123",0.09,"Yes"
"1282",4654,"M3126",0,"No"
"1283",4654,"M3172",0.7,"Yes"
"1284",4654,"M3342",0,"No"
"1285",4654,"M3437",0.01,"No"
"1286",4654,"M3456",0.02,"No"
"1287",4654,"M382",0.06,"Yes"
"1288",4654,"M3868",0.02,"Yes"
"1289",4668,"M1008",0.01,"No"
"1290",4668,"M1707",0,"No"
"1291",4668,"M1883",0.01,"No"
"1292",4668,"M2168",0.06,"Yes"
"1293",4668,"M2203",0,"No"
"1294",4668,"M2493",0.01,"No"
"1295",4668,"M3123",0.01,"No"
"1296",4668,"M3126",0,"No"
"1297",4668,"M3172",0.1,"Yes"
"1298",4668,"M3342",0.16,"Yes"
"1299",4668,"M3437",0.37,"Yes"
"1300",4668,"M3456",0.11,"Yes"
"1301",4668,"M382",0.01,"No"
"1302",4668,"M3868",0.03,"No"
"1303",4678,"M1008",0.01,"No"
"1304",4678,"M1707",0,"No"
"1305",4678,"M1883",0,"No"
"1306",4678,"M2168",0.11,"Yes"
"1307",4678,"M2203",0.01,"No"
"1308",4678,"M2493",0.01,"No"
"1309",4678,"M3123",0.19,"Yes"
"1310",4678,"M3126",0,"No"
"1311",4678,"M3172",0.03,"No"
"1312",4678,"M3342",0.07,"No"
"1313",4678,"M3437",0.56,"Yes"
"1314",4678,"M3456",0.12,"Yes"
"1315",4678,"M382",0.42,"Yes"
"1316",4678,"M3868",0.02,"No"
"1317",4699,"M1008",0.02,"No"
"1318",4699,"M1707",0,"No"
"1319",4699,"M1883",0.01,"No"
"1320",4699,"M2168",0.37,"Yes"
"1321",4699,"M2203",0.01,"No"
"1322",4699,"M2493",0,"No"
"1323",4699,"M3123",0.36,"Yes"
"1324",4699,"M3126",0.01,"No"
"1325",4699,"M3172",0.12,"Yes"
"1326",4699,"M3342",0.31,"Yes"
"1327",4699,"M3437",0.04,"No"
"1328",4699,"M3456",0.14,"Yes"
"1329",4699,"M382",0.1,"No"
"1330",4699,"M3868",0.06,"No"
"1331",4705,"M1008",0.03,"No"
"1332",4705,"M1707",0,"No"
"1333",4705,"M1883",0,"No"
"1334",4705,"M2168",0.64,"Yes"
"1335",4705,"M2203",0,"No"
"1336",4705,"M2493",0.01,"No"
"1337",4705,"M3123",0.06,"No"
"1338",4705,"M3126",0,"No"
"1339",4705,"M3172",0.14,"Yes"
"1340",4705,"M3342",0.02,"No"
"1341",4705,"M3437",0.03,"No"
"1342",4705,"M3456",0.16,"Yes"
"1343",4705,"M382",0.53,"Yes"
"1344",4705,"M3868",0.32,"Yes"
"1345",4734,"M1008",0.03,"No"
"1346",4734,"M1707",0.01,"No"
"1347",4734,"M1883",0,"No"
"1348",4734,"M2168",0.76,"Yes"
"1349",4734,"M2203",0,"No"
"1350",4734,"M2493",0,"No"
"1351",4734,"M3123",0.1,"No"
"1352",4734,"M3126",0.01,"No"
"1353",4734,"M3172",0.89,"Yes"
"1354",4734,"M3342",0.15,"Yes"
"1355",4734,"M3437",0.1,"No"
"1356",4734,"M3456",0.42,"Yes"
"1357",4734,"M382",0.23,"Yes"
"1358",4734,"M3868",0.06,"No"
"1359",4745,"M1008",0.01,"No"
"1360",4745,"M1707",0,"No"
"1361",4745,"M1883",0.01,"No"
"1362",4745,"M2168",0.07,"Yes"
"1363",4745,"M2203",0,"No"
"1364",4745,"M2493",0,"No"
"1365",4745,"M3123",0.06,"No"
"1366",4745,"M3126",0,"No"
"1367",4745,"M3172",0.12,"Yes"
"1368",4745,"M3342",0.11,"Yes"
"1369",4745,"M3437",0.03,"No"
"1370",4745,"M3456",0.4,"Yes"
"1371",4745,"M382",0.07,"Yes"
"1372",4745,"M3868",0.03,"No"
"1373",4750,"M1008",0,"No"
"1374",4750,"M1707",0,"No"
"1375",4750,"M1883",0,"No"
"1376",4750,"M2168",0.29,"Yes"
"1377",4750,"M2203",0.01,"No"
"1378",4750,"M2493",0,"No"
"1379",4750,"M3123",0.05,"No"
"1380",4750,"M3126",0.01,"No"
"1381",4750,"M3172",0.54,"Yes"
"1382",4750,"M3342",0.43,"Yes"
"1383",4750,"M3437",0.21,"Yes"
"1384",4750,"M3456",0.24,"Yes"
"1385",4750,"M382",0.02,"No"
"1386",4750,"M3868",0.12,"No"
"1387",4778,"M1008",0,"No"
"1388",4778,"M1707",0,"No"
"1389",4778,"M1883",0.01,"No"
"1390",4778,"M2168",0.15,"Yes"
"1391",4778,"M2203",0,"No"
"1392",4778,"M2493",0,"No"
"1393",4778,"M3123",0.08,"Yes"
"1394",4778,"M3126",0,"No"
"1395",4778,"M3172",0.14,"Yes"
"1396",4778,"M3342",0.01,"No"
"1397",4778,"M3437",0.04,"Yes"
"1398",4778,"M3456",0.3,"Yes"
"1399",4778,"M382",0.04,"No"
"1400",4778,"M3868",0.02,"No"
"1401",4792,"M1008",0.02,"No"
"1402",4792,"M1707",0,"No"
"1403",4792,"M1883",0,"No"
"1404",4792,"M2168",0.14,"Yes"
"1405",4792,"M2203",0,"No"
"1406",4792,"M2493",0,"No"
"1407",4792,"M3123",0.15,"Yes"
"1408",4792,"M3126",0,"No"
"1409",4792,"M3172",0.17,"Yes"
"1410",4792,"M3342",0.37,"Yes"
"1411",4792,"M3437",0.17,"Yes"
"1412",4792,"M3456",0.08,"No"
"1413",4792,"M382",0.05,"No"
"1414",4792,"M3868",0.03,"No"
"1415",4796,"M1008",0.01,"No"
"1416",4796,"M1707",0,"No"
"1417",4796,"M1883",0,"No"
"1418",4796,"M2168",0.43,"Yes"
"1419",4796,"M2203",0,"No"
"1420",4796,"M2493",0,"No"
"1421",4796,"M3123",0.12,"Yes"
"1422",4796,"M3126",0.1,"No"
"1423",4796,"M3172",0.12,"Yes"
"1424",4796,"M3342",0.02,"No"
"1425",4796,"M3437",0.06,"No"
"1426",4796,"M3456",0.65,"Yes"
"1427",4796,"M382",0.25,"Yes"
"1428",4796,"M3868",0,"No"
"1429",4802,"M1008",0.09,"Yes"
"1430",4802,"M1707",0,"No"
"1431",4802,"M1883",0.01,"No"
"1432",4802,"M2168",0.4,"Yes"
"1433",4802,"M2203",0.01,"No"
"1434",4802,"M2493",0,"No"
"1435",4802,"M3123",0.01,"No"
"1436",4802,"M3126",0,"No"
"1437",4802,"M3172",0.63,"Yes"
"1438",4802,"M3342",0.06,"Yes"
"1439",4802,"M3437",0.01,"No"
"1440",4802,"M3456",0.1,"Yes"
"1441",4802,"M382",0.01,"No"
"1442",4802,"M3868",0.05,"No"
"1443",4810,"M1008",0.01,"No"
"1444",4810,"M1707",0.01,"No"
"1445",4810,"M1883",0,"No"
"1446",4810,"M2168",0.11,"Yes"
"1447",4810,"M2203",0.01,"No"
"1448",4810,"M2493",0.01,"No"
"1449",4810,"M3123",0.09,"No"
"1450",4810,"M3126",0.03,"No"
"1451",4810,"M3172",0.15,"Yes"
"1452",4810,"M3342",0.04,"No"
"1453",4810,"M3437",0.06,"No"
"1454",4810,"M3456",0.42,"Yes"
"1455",4810,"M382",0.23,"Yes"
"1456",4810,"M3868",0.45,"Yes"
"1457",4827,"M1008",0,"No"
"1458",4827,"M1707",0,"No"
"1459",4827,"M1883",0,"No"
"1460",4827,"M2168",0.19,"Yes"
"1461",4827,"M2203",0,"No"
"1462",4827,"M2493",0,"No"
"1463",4827,"M3123",0.01,"No"
"1464",4827,"M3126",0,"No"
"1465",4827,"M3172",0.8,"Yes"
